"","name","review","rating"
"4748","Graco Shelby Classic 4 in 1 Convertible Crib, Cappuccino","This crib is a beautiful espresso color and just the right height for my wife 9she is 4\'11"") to reach in.  I ordered two for our twins, and it came packed well (the wood didn\'t have any of the ""hole"" problems some others have mentioned - that sounds like the manufacturer stained the wood for the other style of this crib) and was *very* easy to put together.  It easily fit a standard mattress we got (Midnight Slumber) - we didn\'t need to order a special size.I highly recommend this crib.",5
"4749","Skip Hop Bath Spout Cover, Moby","Very cute item.  Purchased at Babies R\' Us for $12.99  Our faucet is long, arched and thin - consequently the spout cover slides around and doesn\'t stay on very well.  It tends to tip from side to side which then sprays the water or blocks it from coming out in a solid stream.  I think this item is probably designed better for a typical more squared off type spout.",4
"4750","Baby Ddrops&reg; 400 IU 90 drops","I use to let my baby have childlife silver fish oil, but he doesn\'t like it, I want to try this one, it\'s very good product. I think I\'ll buy it again.",5
"4751","Gerber First Essentials 2 Pack Soft Center Latex Pacifier, Colors May Vary","I ordered these pacifiers for my grandson because they were like the older style I had used with my kids.  They were shown in blue, and said colors may vary, and I knew without a doubt, we would end up getting the pink ones.  We have a boy and wanted any other color except the pink.  He does like these pacifier\'s better than his other ones, but my daughter won\'t use them when we take him out anywhere in public. He\'s only 2 months old and you can\'t really tell if he is a boy or girl at this age.",5
"4752",NA,"Love that is called an &#34;odd&#34; duck, a good way to introduce to kids that not everyone has to be the same! And of course, its safe for them to put in/near their mouths which is great. Very well made, good size and great gift idea for bath time!",5
"4753","Tadpoles Layered Tulle Window Valance in White","For the price items were not well made.  The top of the valance looks and feels like cheap muslin. The tulle also looks like cheap netting.  I was expecting more quality.",1
"4754","Animal Planet 2 Count Strap Covers, White Tiger","My wife and I worried about the carrier\'s straps rubbing on our newborn\'s neck, so we picked up these covers. They take about 30 seconds to install and clean easily. Positioning is a snap as they just slide up and down on the straps. Best of all, they look great, get lots of compliments, and our daughter loves cuddling against them.",5
"4755","Edushape 4&quot; Sensory Balls, Set of 4, Solid","These were a lot of un for my 10-month granddaughter. And they were very safe.",5
"4756","Baby Einstein Baby\'s Photo Book","I bought this for my granddaughter when she was born 5 years ago and she still loves it. This is going to be my staple gift to my kids as their pregnancies are announced. This is a great keepsake gift full of pictures for out of town grandmas to give!",5
"4757","Vintage Aviator Window Treatment Panels by Sweet Jojo Designs - Set of 2","It brightens up the room and gives our baby boy something to look at but is very thin. Deco purpose only",3
"4758","Yookidoo Flow \'N Fill Spout Bath Toy (9m+)","My almost 3-year-old daughter enjoyed playing with this bath toy that she received for Christmas. But last week it stopped working. Changed the batteries, but still doesn\'t work. Hope to get a refund. It was nice when it worked - colorful, easy to use. Besides the short motor life, my other complaint is that it turned on very easily when not in use. I\'d hit the large orange face (on/off button) by accident while in the shower. Wish it had lasted longer because it was cute and entertaining.",3
"4759","Safety 1st Bath Toy Bag","It is a nice size net bag for the bath. We have had it for over a year and it still looks great.",5
"4760","DEX Products Sound Sleeper SS-01","Sounds a little tinny, buttons either a little touchy or I\'m heavy handed. Still good for the price",4
"4761","Lil\' Diner Mealtime Survival Kit","I bought this to keep my toddler\'s bowls and plates from sliding on the table when she eats. The suction was sturdy enough to do that. I\'ve used it at restaurants, too. I\'ve used it on wood and granite surfaces. The downsides are (1) the clamp system arm is not wide enough to slide over the tops of some tables, rendering it useless, and (2) I was never able to get the plates or bowls to lay flat on the suction base dish holder. The plates didn\'t come off, but were just wobbly. All in all, the product met my need.",4
"4762","Infant Optics DXR-5 2.4 GHz Digital Video Baby Monitor with Night Vision","Chosen for a grandparent\'s house  to be used occasionally.  Perfect choice without spending a fortune.  Very satisfied  with the quality of the picture.  Would like a larger screen  but  definitely  adequate.",4
"4763","OXO Tot Bottle Brush with Nipple Cleaner, Orange","OXO products are usually great but this one falls a little short. The reason is because the handle design unscrews as you clean. I may have to glue it so it doesn\'t unscrew. I think if section that unscrews  was a little higher it wouldn\'t be an issue but its right in the middle of the handle. No matter which way you use it it untwists very easily.Other than that it really cleans well and is sturdy and easy to use.",3
"4764","Infantino Textured Multi Ball Set","I bought this for my 6 month old LO and she loves it. Great playtime toy and good quality too.",5
"4765","Tommee Tippee Explora Lil Sippee Sport Straw - Teal/Purple - 9 months","Great cups! Only cups one of my 2yr old toddler will drink because of the 15oz. He\'s not a fan of eating for he\'ll polish off a giant cup of milk. Perfect for long walks in the jogging stroller and lots of water.",5
"4766","Flensted Mobiles Nursery Mobiles, Panda Mobile","This is not worth the 31$. It\'s just paper cut outs not a solid material. Do not waste your money! I would return this but all the packaging was thrown away already. This is junk!",NA
"4767","Skip Hop Treetop Friends Activity Gym","Awesome mat. My son hasn\'t used it much yet but he has enjoyed it when he did. It stores very easy in case it came in. It does however need more padding. If the Skip hop company is reading this, include an underpad a few inches thick! If your looking for a nice aesthetically pleasing play mat for your newborn/ infant I would get this. Lots of toys, a great mirror, and loops to add more toys. Folds back into case for storage. Im so glad I got this, now to find more time to use it.",4
"4768","Fantasy Furniture Roundy Rocking Chair Gingham, Pink","My granddaughter loves sitting in this chair, it is a perfect size for a 9 month old up to about two years old.  It really does not rock well, small rock.  I have given the chair this rating because the quality is average, for the price I paid it is fine.",3
"4769","Graco Pack \'N Play Playard with Bassinet in Rise and Shine","I purchased this based on my daughter\'s recommendation. She has one and loved it for her young son (until he outgrew it), and now for her young daughter. It\'s easily packaged and transported, so convenient if needed while away from home. It\'s easy to assemble/disassemble, very affordable, appears to be of very good quality, and has been a safe playpen or bed for very young kids.",5
"4770","Nat and Jules Baby\'s Baptism Cross Frame, Pink","It was a gift for my Great-Grand-daughter. I loved it and there were many compliments on it..I very nice keepsake for her",5
"4771","Microwave Steam Sterilizer","title says it all.  Lid does not go on securely.only good for Dr Browns bottles",NA
"4772","Chicco KeyFit &amp; KeyFit30 Infant Car Seat Base - Anthracite","I had one that came with the ZEST set but I needed another for my husbands truck. This worked great!",NA
"4773","Zoli Baby On-the-Go Snack/Formula Dispsenser - 2 oz","Great product. Super easy to use and the funnel opening allows easy flow of formula to come out without getting stuck. Some of the other containers have corners where formula can get stuck whereas this one doesn\'t have that problem. Love it!",5
"4774","Prince Lionheart Table Edge Guard with 4 Corners, Grey","My mother-in-law actually thought we added decorative moulding to our coffee table after we applied this edge guard!  It was a little tricky for my husband to peel off the tape paper and it doesn\'t go on perfectly straight/seamless, but we are very pleased with the superior protection this product provides for our toddler\'s little head. :)",4
"4775","Tiny Love Classic Mobile","I wanted to love this, it\'s adorable looking and plays great classical music and my newborn loved watching it - for the 2 days that worked before breaking...  I sent it back and received a new one, which subsequently stopped working after 4 days.  Spare yourself the frustration and multiple trips to the post office and get something else.",1
"4776","PRIMO EuroBath, Pearl White","I read reviews before I bought it. It has very good reviews. After I bought it, I agree with all of them. Excellent bath tub, only problem I have is that this is so big it cannot fit on small sinks. I don\'t think it is a huge problem.",4
"4777","Trend Lab Elephant Parade Bib Set, 4-Count","These are good bibs.  Thicker material than I originally thought.  They are nice and work as expected.  The pattern is nice and colorful.  I would recommend this product.",NA
"4778","Baby K\'tan Breeze Baby Carrier, White, Large","I absolutely love my new baby ktan breeze. In the Texas heat the breeze is a must have. She loves to be in it and falls asleep. I wear her around the house while I do stuff or out shopping. So far we only do the hug position wrap at 2 months old, but look forward to wearing her in others as she gets older. We tried a baby Bjorn before and she hated it.",NA
"4779","Vulli Sophie the Giraffe Teether","While the price is slightly high for a teething toy, my son loved Sophie from the moment he saw her. He was about 2 months old when Sophie entered his life and was his favorite teether. She does seem slightly flimsy, almost like a cheap dog toy. However, she endured my son teething and never broke. My son was about a nine months old when he lost interest. Overall, I recommend her as a supplement to the freezer teething rings!",5
"4780","Graco SnugRide Classic Connect 30/35 Infant Car Seat Base, Silver","wife drops our kiddo off in the morning to daycare, leaves the seat and i pick said kiddo up.  perfect for this scenario so that we didn\'t have to go out and spend $100+ on another seat and base.",5
"4781","12 Volt Vehicle Car Lighter Adaptor for Medela Pump in style Breast Pump Freestyle and Lactina Pumps Replacement Auto Adapter for Medela # 67153","I got it as it was advertized with the right plug, and 2 amps output to use to power a Lepai Amp bought from Amazon,which said it put out 12 volts at 2 amps, but the device it puts out 1500ma, the amp does not use a full 2 amps except when driven really hard, so far it works. Plug anyway fits and is very good quality, if one wanted to use it to rewire the amp alone its worth it. Orgionally for a breast pump. I would think it should be decent quality, one does not want to think of one of those going badly haywire.",5
"4782","Munchkin Travel Booster Seat","My 16 month old was starting to hate the high chair because she wanted to be at the table level with all of us. We got this char and she will stay seated in it, it fits on all of the chairs. Its very stable.",5
"4783","Evenflo SimpleStep Pressure Gate Taupe","it works perfect at the end of the stairs to keep the dogs from going upstairs.  The walk though door is perfect. The only thing that was a little difficult was tring to put it together without looking at the instructions. After reading the instructions it went together easy. All and all it is a great product.",NA
"4784","Skip Hop Hug and Hide Activity Toy, Owl","We bought this toy for our new grandaughter for Christmas.  Upon opening it she was shaking it and looking at it.  I loved the little owl tucked in her pouch which is attached so it will not get lost.  This is a favorite of hers.  She is now 4 months old.",5
"4785","BABYBJORN Soft Bib 2 Pack - Red/Blue","Love these!!! No more laundry after every meal. Rinse and done. I would recommend to anyone with kids using bibs.",5
"4786","Sassy Baby Disposable Diaper Sacks, 200-Count","I use these bags for picking up my dog poop when I\'m out walking my two dogs, I love the fact they keep my bag smelling nice, and even once Ive picked up the poop they smell reasonably nice until I can find a trash can.Great price too",5
"4787","Manhattan Toy Dress Up Princess","I bought this for a 28 month old, who immediately upon seeing it, touched all the different accessories on the doll.  She especially liked the hair and butterfly.  This was noteable since it was the last gift she opened on Christmas Eve.  I figured after the ""Santa Overload"", she would have little interest.  But, I was wrong, she really enjoyed the doll.  A great gift that holds interest and teaches, too!",4
"4788","Ingenuity Moonlight Rocking Sleeper - Lullaby Lamb","I ordered this for my sister, and she loves it. The design is cute, especially the projected stars and moon. The frame doesn\'t weigh much, making it easy to move from room to room. The one complaint I have is that I noticed the mobile with the 2 plush toys is kind of a poor design. It hangs from the light on top by a piece of ribbon. When bumped into, it flops everywhere, and doesn\'t spin traditional mobile. I was almost tempted to just remove it. Aside from that, the design is quite good.",NA
"4789","Reebok Velocity Extreme Jogging Stroller","I bought this stroller for my 4 month old son because we were going to the beach and wanted something that would go easily on sand.  It is a dream-my son loves this stroller-he will sit in it for hours.  He naps easily in it and it has gone on sand, hiking trails, the boardwalk, malls-you name it without a problem.  I would definitely buy it again!!!!!  I read some of the other reviews-in the beginnig it did pull a little to the left but when we took the tires off and repositioned them we have not had a problem.",5
"4790","Graco DuetSoothe Swing + Rocker, Winslet","I got this for a friend of mine as a gift, and she\'s been pretty pleased with it.  I assembled it before giving it, which was good as it took a little while to get it all together.  If you\'re not used to assembling stuff, that could be a problem.  It\'s pretty lightweight and easy to move around, and I hear the baby loves it.  It only appeared to play one song, which could get annoying to any adults in the area for too long.  It is stable and has held up well though so that\'s great news.  All-in-all it was a well received gift, that has served well.",4
"4791","Cloud b Twilight Constellation Night Light, Turtle","My daughter had just switched over from her crib to her toddler bed 6 months ago and she was having troubles staying in bed and in her room at nap time and bed time.  She was so excited about this night light that her friend had that I decided to get her one right away and she now wants to go to bed and falls asleep under the stars every night.  With the auto shut off we do not have to worry about going into her room and waking her up!",NA
"4792","WallStickersUSA Super Mario Game Nintendo Wall Sticker and Decal","The stickers are good considering the price.  They do take up a good amount of wall space which is nice.  They have remained stuck to the wall, however the edges do pop up occasionally and I have to continue to press them down.",3
"4793","Baby Trend Diaper Champ","Its a good product because its easy to use, and you don\'t need the expensive refillable bags like the Diaper Genie.  However, it doesn\'t do so good of a job hiding the smell.  We\'d spray the inside with Lysol disenfectant, but if we waited for the bag to fill up to capacity our room would be full of the dirty diaper smell.  So that\'s the only reason I give it a 4 stars.Its easy to use, and inexpensive when it comes to the refills.  Just doesn\'t mask the smell of dirty diapers that well.",4
"4794","BABYBJORN Little Potty - Red","This product was exactly as described.  It is perfect for the smaller or younger child.  My daughter is a rather short 15 month old & is very interested in sitting on the potty so this is just the right size for her to independently get on & off.  The only reason I gave it 4 out of 5 stars was because it does sometimes slip on our tile floor as my daughter is trying to get on or off.  It has no bells or whistles, which is exactly what I wanted.  It was shipped promptly.",4
"4795","HALO SleepSack 100% Cotton Wearable Blanket, Soft Pink, Small","We use it all the time. Don\'t need to bother with socks that come off or blankets. It is made out of cotton and is breathable. We are in the next size now, and still very happy. Definitely recommend.",NA
"4796","Honey Hooded Baby Moses Basket with Pink Waffle","Honey Hooded Baby Moses Basket. This works great for carrying my granddaughter around the house, she also prefers to sleep in this little Moses carrier. I do agree with earlier reviews, the ties could be better and there could be more of them to prevent the side pads from handing down. Other than those issues that are easily fixed, it\'s a great product for the price.",4
"4797","OXO Tot Plate, Green","She never stops looking for this plate, even after she\'s old enough to use usual plates. If she sees this one, she takes it.It doesn\'t slide on feeding-chair\'s tray, and the green ring helps the food stay in the plate, and it helps the child fork the food. It washed well considering the amount of tomato-sauce pasta my daughter consumes.",NA
"4798","Bumbo Floor Seat and Play Tray Set, Blue","I like the Bumbo.  I think the problem others have had is using it too soon.  I\'ve never used it for any of my kids before at least six months; their back muscles are not developed enough.  It works best b/w the time they outgrow the bouncy seat or swing, and can start sitting up on their own.",4
"4799","Badger Basket Three Basket Set, Pink","I searched for baskets for my baby\'s changing table for HOURS!!!  (I was on bed rest, so I had the time to kill)  I finally decided to go with these because they seemed so popular.  I was very excited for them to arrive but when I opened the box they smelled pretty strongly of paint - not good for a baby nursery, or for a pregnant woman for that matter!  I wanted to give them a chance though and I figured they\'d air out, so I put them up on the changing table shelves.  They are so tall and deep that it was actually a pain because I have to pull them out to see in them and get the items out.  At first I figured I could live with that even if it was annoying, but the white paint is scratching all over my beautiful cherry wood changing table that I just bought!  So frustrating!!  I\'m returning these baskets.  I found some beautiful soft wicker ones for half off at a local store to replace them.  Thank goodness I\'m off bed rest now so I can shop in store!  Normally I\'m an online shopper, but for baskets I recommend finding something in a physical store.  These might be okay if you have a REALLY tall space to put them in and the shelf you\'re putting them on is already white, because the white paint transposes if you move the basket it on it at all.  Otherwise, you should pass on these.",1
"4800","Lambs &amp; Ivy Basket Liner, Giggles","Very cute product. I have it in my sons nursery.  The colors are beautiful. I wish I had more space to put more baskets in his nursery.",5
"4801","Thinkbaby Thinkster Straw Bottle, 9 Ounce, Natural/Orange","This is a very nice product - we\'ve had one for about a year, and ordered another one as our daughter (almost 2 years old) has done a number on the straw by chewing it over the year.The only thing keeping this from 5 stars is the fact that it will leak from the straw sometimes due to a negative air balance (ie the liquid slowly comes up the straw), but it happens rarely enough that it isn\'t a huge problem.  Also every now and then when filling it up you can\'t get anything out of the straw, but quickly moving it around fixed the problem.This thing is VERY durable - has been dropped a LOT, and it has not affected it at all.  The flip top will come off when dropped, but that\'s actually a GOOD thing, or else it would break off.By far our daughters favorite beverage container.  So much so that we need to get another one after a year because I don\'t think she\'d be happy without it.",4
"4802","Munchkin 6 Pack Soft-Tip Infant Spoon","I am using this spoon for past 7/8 months. These are durable and have fun colors. My son liked them.They are not very great though because of the design. The bottom or stem of the spoon is very heavy so when you keep the spoon in bowl it falls out of the bowl due to the stem weight. The weight also maked it easy to topple out of the bowl even with slightest jerk. My son could splash the food all over the table and sometimes on the floor with slightest movement. My mom and mother in law were so frustrated with these spoons that they wanted me to throw them away. Only thing that kept me from getting rid of these were I bought a pack of 6! Had it been only couple of them I would have replaced them with some light weight spoons immediately.",3
"4803","The First Years On-The-Go Booster Seat, Safari","Great idea. But having a problem with right side deflating. Can\'t figure it out. Just the one side. Was great before it broke with less than a year of use.",NA
"4804","Simple Wishes Hands-Free Breastpump Bra, Pink, XS-L","This is the worse pumping bra ever. I got the small size, it does not keep the shield close that I have to hold them both with my hands in order to get the right suction. Ugh such a pain. I wish I could find a better one so I didn\'t have to use this crappy one.",1
"4805","Thermos FUNtainer Bottle, Disney Princess, 12 Ounce","I\'ve never bought anything worth than this water bottle. It is leaking, once I close it, the plastic straw gets misplaced, leaving a huge space for leakage. I bought this bottle less than a month ago, and it is absolutely not usable. I highly NOT recommend this product, unless you want to lose your money and dry the lunch bag every time the bottle leaks.",1
"4806","Fisher-Price Booster Seat, Rainforest","My baby loves this booster seat, however we\'ve only had it a few weeks and the painted eyes on the monkey and parrot are already wearing off.  Same goes for the stickers under the slide-along salamanders.  I sure miss the days when they made things that were built to last...",3
"4807","Baby Trend Diaper Champ","We\'ve been using the Diaper Champ for almost 5 months now and love it. It works like advertised and keeps the odors at bay. I would recommend hosing the inside with Lysol after each bag change.",5
"4808","Teething Bling Donut Shaped Pendant Necklace (Jade)","My 5 month old now looks for her teething necklace when I pick her up. You can\'t have enough teething toys, right? And when you\'re on the go, it\'s very convenient to have it on you. It will never fall on the floor, brush up against anything dirty (I tuck it into my shirt sometimes) and will definitely be used when needed.Also, the thread is long enough for baby to chew on when I\'m wearing her in her carrier.The material is a perfect density for baby\'s aching gums.Bought two :)",5
"4809","Stephan Baby Ultra Soft and Huggable Musical Praying Woolly Lamb, Blue","I purchased this for my niece\'s baptism and it has quickly become her (and her mom\'s) favorite toy to bring along with them everywhere. Its soft and the song is great!  Highly recommend!",5
"4810","Samsung SEW-3037W Wireless Pan Tilt Video Baby Monitor Infrared Night Vision and Zoom, 3.5 inch","I purchased the Samsung SEW-3037W for close friends that just had their first baby.  The baby monitor works better than they expected!  They told me that they can clearly hear and see the baby from every room in their house and even in their backyard.  The night vision also works great.  This webcam was rated as the best pan and tilt baby monitor by the Baby Bargains book and my friends agree.",5
"4811","Munchkin 3 Piece Silly Sandwich Cutter Set","Just received these today, got one of each design as advertised and very good quality.  My kids love eating sandwiches in funny shapes!NOTE: If you do not receive one of each design you can request an exchange/return (""missing parts or accessories"") from Amazon and they will send the correct ones.",5
"4812","Nuby BPA FREE Infant Feeder Feeding Bottle Set, Color May Vary","I bought this at Walmart thinking what a great thing but really it was a hassle. you keep having to shove your finger up the back to push the food out and the way the little plunger part is you end up leaving food all stuck inside. The only thing I liked about it is that I took the little handle part off and noticed it fit all regular bottles so now I can use as kind of a training item. I recommend the Boon squirt. Way more convenient, no food wasted and costs the same at your local Target. The boon is a must have",1
"4813","Graco Highback TurboBooster Car Seat, Spitfire","Seat is comfortable for 4 year old son and colors are fun! Nice cupholders! I like that it converts to backless booster seat, too!",NA
"4814","North States Superyard 3 in 1 Wood Gate","I guess the reason I only give it 3 stars because it smells terrible when you take it out of the packaging- you must offgas for a week or more or you will  breathe in terrible fumes. Also, I really wanted a gate that you didn\'t have to drill into the wall but alas, this one you have to. It is very large and that is good. It\'s visually very nice, and it works: my dogs can\'t get out.",3
"4815","7A.M. ENFANT 500 Water Repellent and Fleece Lined Mittens with Velcro Closure - Kiwi, Large","These mittens are warm and definitely repel water, as advertised.  They don\'t stay on my daughter\'s hands, however.  She does have small wrists so perhaps a child with larger arms wouldn\'t have this issue.  The velcro piece is too small for me to pull the mitten snug around her wrist.  I would not recommend these mittens for a petite child.",2
"4816","Evenflo Dash Baby Carrier, Silverado","I love this carrier!  Makes life a whole lot easier with a newborn.  I\'m a heavy-chested plus-sized new mom, so I was a bit skeptical if this would fit like I needed it to, but I saw another review with a mom who was also plus-sized and decided that for the price I would give it a try.  I have to say that it exceeded my expectations.  It\'s comfy for my newborn.  He goes to sleep the minute I put him in it and stays asleep for a long time while mommy is able to get things done around the house!  I can even get in a t.v. show or two!  Amazing stuff!  My newborn is not a big fan of bouncers or his infant pillows, so this has helped a whole lot in keeping baby happy... and when baby\'s happy... mommy\'s happy!My newborn was a preemie and we did a lot of skin to skin, kangaroo care in the hospital, so he likes to be close and be able to hear mommy\'s heartbeat, this carrier allows it.  And because there is no material between you and baby on the inside, skin to skin is still possible if you like.  I tried one of those cloth wraps but was a little scared of how confined baby seemed, because you have to enclose their head in the fabric so that the head is supported... but I had to keep checking to see if he was breathing because like I said, I\'m heavy-chested , so I was afraid a booby would suffocate my baby.  This one eases me alot more because he turns his head to the side to hear my heartbeat and I can see him by just looking down, no more moving fabric over to see his face.This one is good for a preemie sized baby... my son was 5 lbs when he came home... and 18 inches.  He is about 9 lbs now and about 22 inches at 2 months old. He looks like he can maybe go to 4 months with this.... maybe more... I will update as he progresses.  But so far so goodIt\'s comfy on my shoulders and no strain on my back which is a huge plus for me, because when you have more chest in the front, you already tend to have shoulder and back pain, no added pain is welcome.  So this is great!  I highly recommend this... so that\'s why I gave it 5 stars!...it almost got a 4 because I just don\'t know how to work the safety latch on the side... seems like you need a lot of work to get it loose, I was thinking it is there to remove baby easier from the carrier without having to take loose the other straps, but not really sure.  In any case, I still give it 5 stars!",5
"4817","Lorax face Kid\'s T-shirt with All Sizes (10-12, Orange)","Great product! Great service and delivery . I can\'t wait to give this to my son at Christmas, he\'s gonna love it! Product is just as described.",5
"4818","Fisher-Price Potty Training, Learn-to-Flush","As a potty, this device works just fine. I like that the seat cover comes off and can attach to a regular toilet seat for times when my daughter wants to feel like a big girl. The little cup that holds waste is a little small/shallow for bigger messes and so we\'ve just gone ahead and used the seat cover on the regular toilet. The biggest annoyance with this potty though, is that if the power is left on the music and sound effects will turn on at random times, usually late at night. There isn\'t much in the way of volume, so it\'ll be a full blast of singing and water flushing sounds coming from the restroom sometimes at 2am and wakes up my whole family. It\'s a little creepy to hear in the middle of the night, if I\'m honest. So now, I have to just leave the thing off permanently and also cover the switch with tape so my daughter doesn\'t turn it on again.",1
"4819","Munchkin Portable Diaper Caddy (Colors May Vary)","Nice compact caddy. I like the pockets for all the little stuff baby needs. just wish we could have picked the color and not gotten stuck with pink.",3
"4820","Stephan Baby Ultra Soft Cuddle Bud Blankie Bunnie, Pink","This product is exactly as described.  It is the softest cuddle blanket I\'ve ever found!  And the perfect size.  The only slight downfall is that it sheds.  Other than that, it is a great product.",5
"4821","Graco Alano Flip It Travel System","Another review from someone who hasn\'t actually used this with a baby yet...but I have already purchased it, based on my researching strollers for almost a year via online reviews and in-store experimenting.  There are a lot of great strollers out there that cost big bucks, but I wasn\'t willing to pay $500+ for a stroller.  I love this one because it\'s lightweight and has a slightly-narrower wheel base than most of the other stroller systems I tried out (this stroller weighs 19 lbs, compared to the 28-33 lb ones I was trying out), and is VERY easily maneuvered with one hand.  The color scheme is gender-neutral.  BRU has it for about $30 more in a grey and yellow scheme.  I like the Strata, which is what I purchased.  It\'s very pretty, and the aqua is just slightly brighter than pictured -- not garish at all, and aqua enough to not automatically scream ""baby-boy pastel blue!""My favorite part about this stroller is that the handle swivels so that you can push the baby facing you, or facing outward.  Most the travel systems let the baby face you when they\'re in the snap-on infant carrier, but unless you go really pricey, it\'s hard to find one that lets the kid face you once they\'re out of the infant carrier.  I found one other that did, but you have to move the seat itself, which takes time, effort, and can\'t be done with the child in the stroller.  At one year old (when the baby outgrows the infant carrier), Mom is still the most interesting thing out there for most kids, and I want to be able to interact with my baby as I\'m pushing him, vs. having him isolated from me and staring out at the world.  The handle swivel mechanism is very easy to use, but locks in place with a nice, secure feel.The one and only tradeoff with this stroller (for me) is the lack of a storage tray for drinks, keys, etc.  Because the handle swivels over the stroller body to change the seat from facing inward to outward, they didn\'t put a tray on the handle.  If it were me, I would have designed a reversible tray so that it worked from both directions, but they didn\'t.  What they did do was provide one cup-holder that sits on the handle off to the side, and can swivel with the handle.  For me, that\'s an acceptable trade-off, but it might be a deal-breaker for others.This came with the stroller, carseat/carrier, and the stay-in-car carseat base.  As with most products containing plastic products, this smelled when I first took it out of the box.  I set it outside for a couple days to off-gas, and I\'m going to wash the fabric parts before using...but the smell dissipated very quickly.UPDATE -- My daughter is 15 months now.  We used this stroller a lot for the first 10 months or so, but once she outgrew the infant carrier, I found an umbrella stroller to be easier to lug around for shorter trips.  I still think this stroller was a great buy, and the ability to have my child facing me is GREAT.  If we\'re going to be out all day, I\'ll take this one along.CONS:  Folded up in my super-tiny Mazda 3 trunk, it\'s bulky (as is any stroller -- it\'s not any bigger than any of the other strollers I tried).  So when I want to preserve trunk space, we go with the $20 umbrella stroller.  The seat reclines well, but doesn\'t go completely upright to 90 degrees, which can bug my daughter when she wants to look around.  Finally, when in ""reverse"" mode (child facing mom, not in the infant carrier), it doesn\'t turn on a dime.  I think you\'re only going to get that with the much pricier versions, and for me, it worked perfectly fine (still turns better than my cheapo umbrella stroller).Ultimately I still say this was the best stroller for the money at the time (I haven\'t researched strollers since I got this one), and I\'m still quite happy with my 5-star purchase.",5
"4822","Safety 1st Alpha Elite Convertible Car Seat, Dolce Latte","We have two of these seats and they work great. We have had no problems. It isn\'t the easiest seat to put in but I can get it nice and tight which makes me feel confident.",4
"4823","Kanga Care Wet Bag, Crimson","I bought my first Kanga Care wet bag at a hippie cloth diaper store that I visited, and I am so glad I did. Now I\'m back for another one! This bag contains odors wonderfully, and seems to be made of high quality material. I have had my first bag for quite awhile now...almost a year. I have never had any leakage when using it with diapers, although once we used it for sopping wet swimsuits at a hotel and it did leak some water. I am CDing my 5th baby now when we are at home (out and about I use disposables, as well as at night), and we are home quite a bit as we homeschool. I can fit around a week\'s worth of diapers for us in it. I can use it until it is pretty much jam-packed full, and then it\'s about time to wash or I\'ll run out of diapers! I love that I can just throw it in with the diapers--super convenient. I wish I would have bought a second one sooner.My only negative thought on these is that, unlike the Planetwise bags, they don\'t come in many adorable prints. But since I am pretty practical (with 5 kids, who has time for anything else? :)) I didn\'t figure that even merited taking off a star, so I still rate this 5 stars. I would certainly recommend to a friend, and obviously, I would buy again since I am!",5
"4824","Dream Baby Soft Bath Spout Cover","this is an easy way to protect little heads from bumping into the tub faucet.  it is easy to install and stays put.  it is a great, inexpensive purchase.",5
"4825","Plush Rocking Horse","I put this together quite easily, I thought the handles by the horses ears were sort of crappy. I have tried to screw the handles in tight but it seems like I stripped wood... I didn\'t really even screw the handles in  super tight. Nevertheless, my child enjoys this toy. I am happy with it overall and it is sturdy. My only complaint is the handles by the horses ears.",4
"4826","Keekaroo Height Right High Chair, Infant Insert and Tray Combo, Natural/Cherry","I originally was thinking about getting the Stokke Tripp Trapp, but realized that I wanted a tray and an infant seat (for comfort for my little one) and I didn\'t want to pay tons of extra money.  So glad we went with the Keekaroo.  The chair has held up well over the past 6+ months of feedings, and wipes down quite easily.  Food can get stuck in between the &#34;infant insert&#34; and the wooden seat, so you do have to clean that out regularly, but it\'s easy to do and doesn\'t take long.  The only thing I wish is that it had wheels so that I could easily move it from my kitchen into my dining room, but I think that\'s a pretty minor complaint.",4
"4827","Graco Lauren Classic Crib, Espresso","The price point was very attractive.  Pair that with the stellar reviews from Consumer Reports and Baby Bargains and we were sold!  Was fairly easy to assemble, arrived without damage, and seems very sturdy.",5
"4828","Peg Perego Primo Viaggio Car Seat / Infant Carrier with LATCH Base - Black Sable","I researched this seat quite extensively before buying.  My first choice was the Britax companion, but at the time it was brand new on the market and STILL no one in our area carries it. I wanted something that I could look at.  I do agree that my daughter gets too hot in it.  I love the leveling base.  You can unscrew it, get the seat belt as tight as possible, and then rescrew the base to get an awsome fit for those of us that don\'t have new cars.  The shade takes a learning curve.  All you have to do is push the plastic part toward the seat to unlock it.  It would be nice if it were bigger.  The major reason I went with this seat is that it actually has styrofome in it... like the Britax to absorb an impact.  Almost all the infant seats have nothing to protect the baby in an accident except a seatbelt and a piece of plastic.",4
"4829","Jumpster Doorway Jumper - Jackpot","I bought two of these for my 6 month old twins and they both love them.  Attaching the Jumpster is very easy and can be easily detached and put away while not in use.  Initial assembly and adjustments for length are very easy.  I would recommend this product to anyone that has babies that are old enough to hold their heads stable.  It is fun for the babies and fun for the parents to watch them jump.",4
"4830","Summer Infant Easton Tote, Black/White","I bought this bag for my cousin who was expecting a girl and she loved it! It is so chick with the flowery exterior and satin Purpel interior. It\'s also spacious and stores a lot of stuff and with the price, it\'s really an excellent deal. Highly recommended!",5
